MthCalDt,INDNO,_NAME_,COL1
1980-06-30,1000510,MthTotRet,0.029584148
1980-07-31,1000510,MthTotRet,0.0681999283
1980-08-29,1000510,MthTotRet,0.0133684321
1980-09-30,1000510,MthTotRet,0.0279347748
1980-10-31,1000510,MthTotRet,0.0177878291
1980-11-28,1000510,MthTotRet,0.1097738968
1980-12-31,1000510,MthTotRet,-0.030709163
1981-01-30,1000510,MthTotRet,-0.043370373
1981-02-27,1000510,MthTotRet,0.0211993541
1981-03-31,1000510,MthTotRet,0.0382850077
1981-04-30,1000510,MthTotRet,-0.020226395
1981-05-29,1000510,MthTotRet,0.0063370856
1981-06-30,1000510,MthTotRet,-0.007930902
1981-07-31,1000510,MthTotRet,0.000638895
1981-08-31,1000510,MthTotRet,-0.055548299
1981-09-30,1000510,MthTotRet,-0.050736692
1981-10-30,1000510,MthTotRet,0.0514568754
1981-11-30,1000510,MthTotRet,0.043826924
1981-12-31,1000510,MthTotRet,-0.026959444
1982-01-29,1000510,MthTotRet,-0.015334427
1982-02-26,1000510,MthTotRet,-0.050441042
1982-03-31,1000510,MthTotRet,-0.006921929
1982-04-30,1000510,MthTotRet,0.041450417
1982-05-28,1000510,MthTotRet,-0.029504817
1982-06-30,1000510,MthTotRet,-0.016438334
1982-07-30,1000510,MthTotRet,-0.020211179
1982-08-31,1000510,MthTotRet,0.1273592074
1982-09-30,1000510,MthTotRet,0.0104516055
1982-10-29,1000510,MthTotRet,0.1137268717
1982-11-30,1000510,MthTotRet,0.0454194584
1982-12-31,1000510,MthTotRet,0.0166709521
1983-01-31,1000510,MthTotRet,0.035296949
1983-02-28,1000510,MthTotRet,0.0257472706
1983-03-31,1000510,MthTotRet,0.0354266702
1983-04-29,1000510,MthTotRet,0.0757190279
1983-05-31,1000510,MthTotRet,-0.005686546
1983-06-30,1000510,MthTotRet,0.0369701841
1983-07-29,1000510,MthTotRet,-0.031262978
1983-08-31,1000510,MthTotRet,0.0159303101
1983-09-30,1000510,MthTotRet,0.014056892
1983-10-31,1000510,MthTotRet,-0.013162965
1983-11-30,1000510,MthTotRet,0.0238462985
1983-12-30,1000510,MthTotRet,-0.006270714
1984-01-31,1000510,MthTotRet,-0.003897832
1984-02-29,1000510,MthTotRet,-0.034023788
1984-03-30,1000510,MthTotRet,0.0173870121
1984-04-30,1000510,MthTotRet,0.0068796221
1984-05-31,1000510,MthTotRet,-0.053261887
1984-06-29,1000510,MthTotRet,0.0229585329
1984-07-31,1000510,MthTotRet,-0.013827476
1984-08-31,1000510,MthTotRet,0.1122943528
1984-09-28,1000510,MthTotRet,-0.000052939
1984-10-31,1000510,MthTotRet,0.0033685384
1984-11-30,1000510,MthTotRet,-0.009887929
1984-12-31,1000510,MthTotRet,0.0254707645
1985-01-31,1000510,MthTotRet,0.0768287049
1985-02-28,1000510,MthTotRet,0.0141538436
1985-03-29,1000510,MthTotRet,-0.000635541
1985-04-30,1000510,MthTotRet,-0.003752178
1985-05-31,1000510,MthTotRet,0.0627229038
1985-06-28,1000510,MthTotRet,0.0159002265
1985-07-31,1000510,MthTotRet,-0.003261101
1985-08-30,1000510,MthTotRet,-0.006566968
1985-09-30,1000510,MthTotRet,-0.033237082
1985-10-31,1000510,MthTotRet,0.0450381407
1985-11-29,1000510,MthTotRet,0.0717222925
1985-12-31,1000510,MthTotRet,0.0480613787
1986-01-31,1000510,MthTotRet,0.0046827505
1986-02-28,1000510,MthTotRet,0.0764303147
1986-03-31,1000510,MthTotRet,0.0558316394
1986-04-30,1000510,MthTotRet,-0.013516958
1986-05-30,1000510,MthTotRet,0.0549050074
1986-06-30,1000510,MthTotRet,0.0157055172
1986-07-31,1000510,MthTotRet,-0.057492847
1986-08-29,1000510,MthTotRet,0.0742443452
1986-09-30,1000510,MthTotRet,-0.083267172
1986-10-31,1000510,MthTotRet,0.0563016355
1986-11-28,1000510,MthTotRet,0.024840428
1986-12-31,1000510,MthTotRet,-0.027612732
1987-01-30,1000510,MthTotRet,0.1351563699
1987-02-27,1000510,MthTotRet,0.0414814559
1987-03-31,1000510,MthTotRet,0.0262203659
1987-04-30,1000510,MthTotRet,-0.009132832
1987-05-29,1000510,MthTotRet,0.0091396884
1987-06-30,1000510,MthTotRet,0.0501094279
1987-07-31,1000510,MthTotRet,0.0497484514
1987-08-31,1000510,MthTotRet,0.0389867586
1987-09-30,1000510,MthTotRet,-0.021988932
1987-10-30,1000510,MthTotRet,-0.215816353
1987-11-30,1000510,MthTotRet,-0.081873662
1987-12-31,1000510,MthTotRet,0.0735195449
1988-01-29,1000510,MthTotRet,0.0427124786
1988-02-29,1000510,MthTotRet,0.0471704048
1988-03-31,1000510,MthTotRet,-0.030890175
1988-04-29,1000510,MthTotRet,0.0101416713
1988-05-31,1000510,MthTotRet,0.0079575854
1988-06-30,1000510,MthTotRet,0.0474105827
1988-07-29,1000510,MthTotRet,-0.004443126
1988-08-31,1000510,MthTotRet,-0.03251812
1988-09-30,1000510,MthTotRet,0.0427386762
1988-10-31,1000510,MthTotRet,0.0268895906
1988-11-30,1000510,MthTotRet,-0.0143122
1988-12-30,1000510,MthTotRet,0.018493466
1989-01-31,1000510,MthTotRet,0.0723499798
1989-02-28,1000510,MthTotRet,-0.024394293
1989-03-31,1000510,MthTotRet,0.0231018076
1989-04-28,1000510,MthTotRet,0.0515567272
1989-05-31,1000510,MthTotRet,0.0410312561
1989-06-30,1000510,MthTotRet,-0.005607738
1989-07-31,1000510,MthTotRet,0.0898338158
1989-08-31,1000510,MthTotRet,0.0189866857
1989-09-29,1000510,MthTotRet,-0.004035558
1989-10-31,1000510,MthTotRet,-0.023579788
1989-11-30,1000510,MthTotRet,0.0204787273
1989-12-29,1000510,MthTotRet,0.0226499824
1990-01-31,1000510,MthTotRet,-0.067660832
1990-02-28,1000510,MthTotRet,0.0133814539
1990-03-30,1000510,MthTotRet,0.0264594466
1990-04-30,1000510,MthTotRet,-0.02450422
1990-05-31,1000510,MthTotRet,0.0973851266
1990-06-29,1000510,MthTotRet,-0.006751889
1990-07-31,1000510,MthTotRet,-0.004453814
1990-08-31,1000510,MthTotRet,-0.090845847
1990-09-28,1000510,MthTotRet,-0.049015472
1990-10-31,1000510,MthTotRet,-0.003594858
1990-11-30,1000510,MthTotRet,0.0645607129
1990-12-31,1000510,MthTotRet,0.0279064718
1991-01-31,1000510,MthTotRet,0.0450233163
1991-02-28,1000510,MthTotRet,0.0715365782
1991-03-28,1000510,MthTotRet,0.0243544654
1991-04-30,1000510,MthTotRet,0.0021986743
1991-05-31,1000510,MthTotRet,0.0429428314
1991-06-28,1000510,MthTotRet,-0.045357093
1991-07-31,1000510,MthTotRet,0.0465258775
1991-08-30,1000510,MthTotRet,0.0238853289
1991-09-30,1000510,MthTotRet,-0.016984577
1991-10-31,1000510,MthTotRet,0.0134578939
1991-11-29,1000510,MthTotRet,-0.040317467
1991-12-31,1000510,MthTotRet,0.1140892582
1992-01-31,1000510,MthTotRet,-0.017928423
1992-02-28,1000510,MthTotRet,0.0128255694
1992-03-31,1000510,MthTotRet,-0.019469585
1992-04-30,1000510,MthTotRet,0.0286717194
1992-05-29,1000510,MthTotRet,0.0048503242
1992-06-30,1000510,MthTotRet,-0.01502971
1992-07-31,1000510,MthTotRet,0.0411518582
1992-08-31,1000510,MthTotRet,-0.020730356
1992-09-30,1000510,MthTotRet,0.0113397111
1992-10-30,1000510,MthTotRet,0.0047238046
1992-11-30,1000510,MthTotRet,0.0337938243
1992-12-31,1000510,MthTotRet,0.0133802845
1993-01-29,1000510,MthTotRet,0.0072820089
1993-02-26,1000510,MthTotRet,0.013526182
1993-03-31,1000510,MthTotRet,0.0213300065
1993-04-30,1000510,MthTotRet,-0.024518528
1993-05-28,1000510,MthTotRet,0.0262591998
1993-06-30,1000510,MthTotRet,0.0034660275
1993-07-30,1000510,MthTotRet,-0.004685989
1993-08-31,1000510,MthTotRet,0.0374305763
1993-09-30,1000510,MthTotRet,-0.00766953
1993-10-29,1000510,MthTotRet,0.020142196
1993-11-30,1000510,MthTotRet,-0.008617167
1993-12-31,1000510,MthTotRet,0.0122406881
1994-01-31,1000510,MthTotRet,0.0336020086
1994-02-28,1000510,MthTotRet,-0.0271608
1994-03-31,1000510,MthTotRet,-0.043360496
1994-04-29,1000510,MthTotRet,0.0124677103
1994-05-31,1000510,MthTotRet,0.0163085036
1994-06-30,1000510,MthTotRet,-0.024590103
1994-07-29,1000510,MthTotRet,0.0328363068
1994-08-31,1000510,MthTotRet,0.04134081
1994-09-30,1000510,MthTotRet,-0.02426882
1994-10-31,1000510,MthTotRet,0.0227376607
1994-11-30,1000510,MthTotRet,-0.036248464
1994-12-30,1000510,MthTotRet,0.0147799464
1995-01-31,1000510,MthTotRet,0.0259994994
1995-02-28,1000510,MthTotRet,0.0392845493
1995-03-31,1000510,MthTotRet,0.0292276351
1995-04-28,1000510,MthTotRet,0.0293997217
1995-05-31,1000510,MthTotRet,0.0396487923
1995-06-30,1000510,MthTotRet,0.0241553817
1995-07-31,1000510,MthTotRet,0.0334776373
1995-08-31,1000510,MthTotRet,0.0033974249
1995-09-29,1000510,MthTotRet,0.0419799481
1995-10-31,1000510,MthTotRet,-0.003533105
1995-11-30,1000510,MthTotRet,0.0443565884
1995-12-29,1000510,MthTotRet,0.0179829601
1996-01-31,1000510,MthTotRet,0.0349706745
1996-02-29,1000510,MthTotRet,0.0101784728
1996-03-29,1000510,MthTotRet,0.0093991843
1996-04-30,1000510,MthTotRet,0.0149495938
1996-05-31,1000510,MthTotRet,0.0253780327
1996-06-28,1000510,MthTotRet,0.0041282866
1996-07-31,1000510,MthTotRet,-0.04456167
1996-08-30,1000510,MthTotRet,0.0219365481
1996-09-30,1000510,MthTotRet,0.0559093132
1996-10-31,1000510,MthTotRet,0.0268359103
1996-11-29,1000510,MthTotRet,0.0764168333
1996-12-31,1000510,MthTotRet,-0.019869897
1997-01-31,1000510,MthTotRet,0.0631914603
1997-02-28,1000510,MthTotRet,0.0077523726
1997-03-31,1000510,MthTotRet,-0.041688234
1997-04-30,1000510,MthTotRet,0.0603320609
1997-05-30,1000510,MthTotRet,0.0612427879
1997-06-30,1000510,MthTotRet,0.0439956758
1997-07-31,1000510,MthTotRet,0.0801081825
1997-08-29,1000510,MthTotRet,-0.055087813
1997-09-30,1000510,MthTotRet,0.0540284386
1997-10-31,1000510,MthTotRet,-0.03278256
1997-11-28,1000510,MthTotRet,0.0460909403
1997-12-31,1000510,MthTotRet,0.0165770992
1998-01-30,1000510,MthTotRet,0.0121000964
1998-02-27,1000510,MthTotRet,0.0719301886
1998-03-31,1000510,MthTotRet,0.0513356275
1998-04-30,1000510,MthTotRet,0.011361973
1998-05-29,1000510,MthTotRet,-0.017723459
1998-06-30,1000510,MthTotRet,0.0408641524
1998-07-31,1000510,MthTotRet,-0.010221318
1998-08-31,1000510,MthTotRet,-0.143464722
1998-09-30,1000510,MthTotRet,0.0630374803
1998-10-30,1000510,MthTotRet,0.0807247283
1998-11-30,1000510,MthTotRet,0.0620365884
1998-12-31,1000510,MthTotRet,0.0586018994
1999-01-29,1000510,MthTotRet,0.0426784726
1999-02-26,1000510,MthTotRet,-0.031934534
1999-03-31,1000510,MthTotRet,0.0390314574
1999-04-30,1000510,MthTotRet,0.0376029161
1999-05-28,1000510,MthTotRet,-0.023189451
1999-06-30,1000510,MthTotRet,0.054055223
1999-07-30,1000510,MthTotRet,-0.03041198
1999-08-31,1000510,MthTotRet,-0.005054575
1999-09-30,1000510,MthTotRet,-0.028141865
1999-10-29,1000510,MthTotRet,0.0641210336
1999-11-30,1000510,MthTotRet,0.0206238436
1999-12-31,1000510,MthTotRet,0.0575596698
2000-01-31,1000510,MthTotRet,-0.050118986
2000-02-29,1000510,MthTotRet,-0.0174576
2000-03-31,1000510,MthTotRet,0.0984780036
2000-04-28,1000510,MthTotRet,-0.031304494
2000-05-31,1000510,MthTotRet,-0.022362417
2000-06-30,1000510,MthTotRet,0.0253260855
2000-07-31,1000510,MthTotRet,-0.012496116
2000-08-31,1000510,MthTotRet,0.0625123745
2000-09-29,1000510,MthTotRet,-0.052087708
2000-10-31,1000510,MthTotRet,-0.003934777
2000-11-30,1000510,MthTotRet,-0.078436606
2000-12-29,1000510,MthTotRet,0.005191633
2001-01-31,1000510,MthTotRet,0.0322668926
2001-02-28,1000510,MthTotRet,-0.090948447
2001-03-30,1000510,MthTotRet,-0.063794113
2001-04-30,1000510,MthTotRet,0.0776271671
2001-05-31,1000510,MthTotRet,0.0068151009
2001-06-29,1000510,MthTotRet,-0.024621827
2001-07-31,1000510,MthTotRet,-0.009798975
2001-08-31,1000510,MthTotRet,-0.063175471
2001-09-28,1000510,MthTotRet,-0.080494295
2001-10-31,1000510,MthTotRet,0.0196769898
2001-11-30,1000510,MthTotRet,0.0775371733
2001-12-31,1000510,MthTotRet,0.0089227327
2002-01-31,1000510,MthTotRet,-0.014462445
2002-02-28,1000510,MthTotRet,-0.019418815
2002-03-28,1000510,MthTotRet,0.0375724054
2002-04-30,1000510,MthTotRet,-0.061000841
2002-05-31,1000510,MthTotRet,-0.008074496
2002-06-28,1000510,MthTotRet,-0.071505146
2002-07-31,1000510,MthTotRet,-0.076294356
2002-08-30,1000510,MthTotRet,0.006915035
2002-09-30,1000510,MthTotRet,-0.108845588
2002-10-31,1000510,MthTotRet,0.0885992802
2002-11-29,1000510,MthTotRet,0.0592187692
2002-12-31,1000510,MthTotRet,-0.058884819
2003-01-31,1000510,MthTotRet,-0.026579141
2003-02-28,1000510,MthTotRet,-0.015307149
2003-03-31,1000510,MthTotRet,0.0103308656
2003-04-30,1000510,MthTotRet,0.0827774934
2003-05-30,1000510,MthTotRet,0.0532506519
2003-06-30,1000510,MthTotRet,0.0128158753
2003-07-31,1000510,MthTotRet,0.0179368286
2003-08-29,1000510,MthTotRet,0.0195895304
2003-09-30,1000510,MthTotRet,-0.010710885
2003-10-31,1000510,MthTotRet,0.0555602908
2003-11-28,1000510,MthTotRet,0.0092154115
2003-12-31,1000510,MthTotRet,0.051780383
2004-01-30,1000510,MthTotRet,0.0190776396
2004-02-27,1000510,MthTotRet,0.0143427374
2004-03-31,1000510,MthTotRet,-0.015023911
2004-04-30,1000510,MthTotRet,-0.015563445
2004-05-28,1000510,MthTotRet,0.0136794173
2004-06-30,1000510,MthTotRet,0.0194884471
2004-07-30,1000510,MthTotRet,-0.032963291
2004-08-31,1000510,MthTotRet,0.0038061955
2004-09-30,1000510,MthTotRet,0.0108199373
2004-10-29,1000510,MthTotRet,0.0149221982
2004-11-30,1000510,MthTotRet,0.0405552079
2004-12-31,1000510,MthTotRet,0.033772095
2005-01-31,1000510,MthTotRet,-0.023824191
2005-02-28,1000510,MthTotRet,0.0211520957
2005-03-31,1000510,MthTotRet,-0.017584954
2005-04-29,1000510,MthTotRet,-0.018925689
2005-05-31,1000510,MthTotRet,0.0319944328
2005-06-30,1000510,MthTotRet,0.0017168226
2005-07-29,1000510,MthTotRet,0.0373226794
2005-08-31,1000510,MthTotRet,-0.00930112
2005-09-30,1000510,MthTotRet,0.0080666728
2005-10-31,1000510,MthTotRet,-0.015705036
2005-11-30,1000510,MthTotRet,0.0380247874
2005-12-30,1000510,MthTotRet,-0.000082783
2006-01-31,1000510,MthTotRet,0.02649468
2006-02-28,1000510,MthTotRet,0.0024139058
2006-03-31,1000510,MthTotRet,0.0128651712
2006-04-28,1000510,MthTotRet,0.0117733331
2006-05-31,1000510,MthTotRet,-0.028334456
2006-06-30,1000510,MthTotRet,0.0016022481
2006-07-31,1000510,MthTotRet,0.0055647839
2006-08-31,1000510,MthTotRet,0.0241615794
2006-09-29,1000510,MthTotRet,0.0264868375
2006-10-31,1000510,MthTotRet,0.0323898791
2006-11-30,1000510,MthTotRet,0.018234387
2006-12-29,1000510,MthTotRet,0.0135586106
2007-01-31,1000510,MthTotRet,0.0153314588
2007-02-28,1000510,MthTotRet,-0.019335133
2007-03-30,1000510,MthTotRet,0.011000214
2007-04-30,1000510,MthTotRet,0.0439613107
2007-05-31,1000510,MthTotRet,0.034392658
2007-06-29,1000510,MthTotRet,-0.016658089
2007-07-31,1000510,MthTotRet,-0.030659267
2007-08-31,1000510,MthTotRet,0.0149919512
2007-09-28,1000510,MthTotRet,0.0375354952
2007-10-31,1000510,MthTotRet,0.0169921526
2007-11-30,1000510,MthTotRet,-0.041452744
2007-12-31,1000510,MthTotRet,-0.006305164
2008-01-31,1000510,MthTotRet,-0.060867963
2008-02-29,1000510,MthTotRet,-0.031419384
2008-03-31,1000510,MthTotRet,-0.003491804
2008-04-30,1000510,MthTotRet,0.0486294811
2008-05-30,1000510,MthTotRet,0.0129861926
2008-06-30,1000510,MthTotRet,-0.083438226
2008-07-31,1000510,MthTotRet,-0.007377701
2008-08-29,1000510,MthTotRet,0.0149874386
2008-09-30,1000510,MthTotRet,-0.085914919
2008-10-31,1000510,MthTotRet,-0.167162286
2008-11-28,1000510,MthTotRet,-0.073708274
2008-12-31,1000510,MthTotRet,0.0111189395
2009-01-30,1000510,MthTotRet,-0.082390105
2009-02-27,1000510,MthTotRet,-0.103671858
2009-03-31,1000510,MthTotRet,0.0877015499
2009-04-30,1000510,MthTotRet,0.0942289806
2009-05-29,1000510,MthTotRet,0.0546402021
2009-06-30,1000510,MthTotRet,0.0028098939
2009-07-31,1000510,MthTotRet,0.074623243
2009-08-31,1000510,MthTotRet,0.034772624
2009-09-30,1000510,MthTotRet,0.0366032986
2009-10-30,1000510,MthTotRet,-0.018009521
2009-11-30,1000510,MthTotRet,0.060039099
2009-12-31,1000510,MthTotRet,0.0187410687
2010-01-29,1000510,MthTotRet,-0.035784872
2010-02-26,1000510,MthTotRet,0.0303260778
2010-03-31,1000510,MthTotRet,0.0610696092
2010-04-30,1000510,MthTotRet,0.0159883741
2010-05-28,1000510,MthTotRet,-0.080111019
2010-06-30,1000510,MthTotRet,-0.053510336
2010-07-30,1000510,MthTotRet,0.0704748808
2010-08-31,1000510,MthTotRet,-0.045470275
2010-09-30,1000510,MthTotRet,0.0903830772
2010-10-29,1000510,MthTotRet,0.0387260337
2010-11-30,1000510,MthTotRet,-0.000100894
2010-12-31,1000510,MthTotRet,0.0673379359
2011-01-31,1000510,MthTotRet,0.023359579
2011-02-28,1000510,MthTotRet,0.0324440062
2011-03-31,1000510,MthTotRet,0.0006065886
2011-04-29,1000510,MthTotRet,0.029622325
2011-05-31,1000510,MthTotRet,-0.01131263
2011-06-30,1000510,MthTotRet,-0.01645602
2011-07-29,1000510,MthTotRet,-0.019909053
2011-08-31,1000510,MthTotRet,-0.05432275
2011-09-30,1000510,MthTotRet,-0.069821731
2011-10-31,1000510,MthTotRet,0.1088358183
2011-11-30,1000510,MthTotRet,-0.002627025
2011-12-30,1000510,MthTotRet,0.0094517172
2012-01-31,1000510,MthTotRet,0.0452316553
2012-02-29,1000510,MthTotRet,0.0433405056
2012-03-30,1000510,MthTotRet,0.0328695081
2012-04-30,1000510,MthTotRet,-0.006031468
2012-05-31,1000510,MthTotRet,-0.059803671
2012-06-29,1000510,MthTotRet,0.0414673005
2012-07-31,1000510,MthTotRet,0.0140840889
2012-08-31,1000510,MthTotRet,0.0227440937
2012-09-28,1000510,MthTotRet,0.0250786226
2012-10-31,1000510,MthTotRet,-0.017939003
2012-11-30,1000510,MthTotRet,0.0053262764
2012-12-31,1000510,MthTotRet,0.0085297726
2013-01-31,1000510,MthTotRet,0.052242525
2013-02-28,1000510,MthTotRet,0.0130080223
2013-03-28,1000510,MthTotRet,0.0375843864
2013-04-30,1000510,MthTotRet,0.0196214595
2013-05-31,1000510,MthTotRet,0.0231420597
2013-06-28,1000510,MthTotRet,-0.013586925
2013-07-31,1000510,MthTotRet,0.0507189925
2013-08-30,1000510,MthTotRet,-0.029207453
2013-09-30,1000510,MthTotRet,0.0315075852
2013-10-31,1000510,MthTotRet,0.0462560739
2013-11-29,1000510,MthTotRet,0.0307889035
2013-12-31,1000510,MthTotRet,0.0251921599
2014-01-31,1000510,MthTotRet,-0.034567552
2014-02-28,1000510,MthTotRet,0.0457568057
2014-03-31,1000510,MthTotRet,0.0081084676
2014-04-30,1000510,MthTotRet,0.0071894905
2014-05-30,1000510,MthTotRet,0.0232103764
2014-06-30,1000510,MthTotRet,0.0206228456
2014-07-31,1000510,MthTotRet,-0.013885558
2014-08-29,1000510,MthTotRet,0.0397438941
2014-09-30,1000510,MthTotRet,-0.013911706
2014-10-31,1000510,MthTotRet,0.0239718038
2014-11-28,1000510,MthTotRet,0.0276006245
2014-12-31,1000510,MthTotRet,-0.002552929
2015-01-30,1000510,MthTotRet,-0.029498382
2015-02-27,1000510,MthTotRet,0.0569755379
2015-03-31,1000510,MthTotRet,-0.015437538
2015-04-30,1000510,MthTotRet,0.0091785656
2015-05-29,1000510,MthTotRet,0.0125217679
2015-06-30,1000510,MthTotRet,-0.01934064
2015-07-31,1000510,MthTotRet,0.0211387697
2015-08-31,1000510,MthTotRet,-0.060239564
2015-09-30,1000510,MthTotRet,-0.024527558
2015-10-30,1000510,MthTotRet,0.0835364823
2015-11-30,1000510,MthTotRet,0.0030203031
2015-12-31,1000510,MthTotRet,-0.015235801
2016-01-29,1000510,MthTotRet,-0.049122249
2016-02-29,1000510,MthTotRet,-0.001640532
2016-03-31,1000510,MthTotRet,0.0673916403
2016-04-29,1000510,MthTotRet,0.0037088585
2016-05-31,1000510,MthTotRet,0.0184286797
2016-06-30,1000510,MthTotRet,0.0026832702
2016-07-29,1000510,MthTotRet,0.0366189387
2016-08-31,1000510,MthTotRet,0.0012470652
2016-09-30,1000510,MthTotRet,0.0002634948
2016-10-31,1000510,MthTotRet,-0.017949707
2016-11-30,1000510,MthTotRet,0.0358433831
2016-12-30,1000510,MthTotRet,0.0191802247
2017-01-31,1000510,MthTotRet,0.0193721668
2017-02-28,1000510,MthTotRet,0.0393929504
2017-03-31,1000510,MthTotRet,0.0015722786
2017-04-28,1000510,MthTotRet,0.0105168122
2017-05-31,1000510,MthTotRet,0.014552076
2017-06-30,1000510,MthTotRet,0.0059398123
2017-07-31,1000510,MthTotRet,0.0207294801
2017-08-31,1000510,MthTotRet,0.002239424
2017-09-29,1000510,MthTotRet,0.0201271106
2017-10-31,1000510,MthTotRet,0.024112924
2017-11-30,1000510,MthTotRet,0.0313891747
2017-12-29,1000510,MthTotRet,0.0111491541
2018-01-31,1000510,MthTotRet,0.0580827129
2018-02-28,1000510,MthTotRet,-0.037660803
2018-03-29,1000510,MthTotRet,-0.025582485
2018-04-30,1000510,MthTotRet,0.0037710947
2018-05-31,1000510,MthTotRet,0.0236253858
2018-06-29,1000510,MthTotRet,0.0065971679
2018-07-31,1000510,MthTotRet,0.0371566151
2018-08-31,1000510,MthTotRet,0.0328425635
2018-09-28,1000510,MthTotRet,0.0051054396
2018-10-31,1000510,MthTotRet,-0.068406599
2018-11-30,1000510,MthTotRet,0.0197758368
2018-12-31,1000510,MthTotRet,-0.090653407
2019-01-31,1000510,MthTotRet,0.0810986142
2019-02-28,1000510,MthTotRet,0.0316859878
2019-03-29,1000510,MthTotRet,0.0195313337
2019-04-30,1000510,MthTotRet,0.0405568914
2019-05-31,1000510,MthTotRet,-0.063187034
2019-06-28,1000510,MthTotRet,0.0695713116
2019-07-31,1000510,MthTotRet,0.014434395
2019-08-30,1000510,MthTotRet,-0.016137444
2019-09-30,1000510,MthTotRet,0.01876133
2019-10-31,1000510,MthTotRet,0.0215261591
2019-11-29,1000510,MthTotRet,0.0360123783
2019-12-31,1000510,MthTotRet,0.0298299334
2020-01-31,1000510,MthTotRet,-3.518185E-6
2020-02-28,1000510,MthTotRet,-0.081871939
2020-03-31,1000510,MthTotRet,-0.122013534
2020-04-30,1000510,MthTotRet,0.1290712782
2020-05-29,1000510,MthTotRet,0.0476506785
2020-06-30,1000510,MthTotRet,0.0205503142
2020-07-31,1000510,MthTotRet,0.0569102762
2020-08-31,1000510,MthTotRet,0.0720677449
2020-09-30,1000510,MthTotRet,-0.038159951
2020-10-30,1000510,MthTotRet,-0.026434313
2020-11-30,1000510,MthTotRet,0.1094038467
2020-12-31,1000510,MthTotRet,0.0381397599
2021-01-29,1000510,MthTotRet,-0.01008455
2021-02-26,1000510,MthTotRet,0.0260954283
2021-03-31,1000510,MthTotRet,0.0433595491
2021-04-30,1000510,MthTotRet,0.0539505526
2021-05-28,1000510,MthTotRet,0.0062032436
2021-06-30,1000510,MthTotRet,0.0237241043
2021-07-30,1000510,MthTotRet,0.0231045361
2021-08-31,1000510,MthTotRet,0.0305972736
2021-09-30,1000510,MthTotRet,-0.046244531
2021-10-29,1000510,MthTotRet,0.0705096951
2021-11-30,1000510,MthTotRet,-0.007256003
2021-12-31,1000510,MthTotRet,0.0435212393
2022-01-31,1000510,MthTotRet,-0.05224302
2022-02-28,1000510,MthTotRet,-0.029319015
2022-03-31,1000510,MthTotRet,0.0379019829
2022-04-29,1000510,MthTotRet,-0.087590352
2022-05-31,1000510,MthTotRet,0.0003737158
2022-06-30,1000510,MthTotRet,-0.08183036
2022-07-29,1000510,MthTotRet,0.09376588
2022-08-31,1000510,MthTotRet,-0.040295063
2022-09-30,1000510,MthTotRet,-0.091598087
2022-10-31,1000510,MthTotRet,0.0801582514
2022-11-30,1000510,MthTotRet,0.0541731188
2022-12-30,1000510,MthTotRet,-0.058735507
2023-01-31,1000510,MthTotRet,0.0637243711
2023-02-28,1000510,MthTotRet,-0.024265327
2023-03-31,1000510,MthTotRet,0.037403583
2023-04-28,1000510,MthTotRet,0.0150145997
2023-05-31,1000510,MthTotRet,0.0053449782
2023-06-30,1000510,MthTotRet,0.0667155434
2023-07-31,1000510,MthTotRet,0.0317000075
2023-08-31,1000510,MthTotRet,-0.015427085
2023-09-29,1000510,MthTotRet,-0.047810706
2023-10-31,1000510,MthTotRet,-0.020964808
2023-11-30,1000510,MthTotRet,0.0908043274
2023-12-29,1000510,MthTotRet,0.0450765582
